0|72
0.363636|72
0.727272|72
1.090908|72
1.454544|72
1.81818|72
2.181816|72
2.545452|72
2.909088|72
3.272724|72
3.63636|72
3.999996|72
4.363632|72
4.727268|72
5.090904|72
5.45454|72
5.818176|72
6.181812|72
6.545448|72
6.909084|72
7.27272|72
7.636356|72
7.999992|72
8.363628|72
8.727264|72
9.0909|72
9.454536|72
9.818172|72
10.18181|72
10.54544|72
10.90908|72
11.27272|72
11.63635|72
11.99999|72
12.36362|72
12.72726|72
13.0909|72
13.45453|72
13.81817|72
14.1818|72
14.54544|72
14.90908|72
15.27271|72
15.63635|72
15.99998|72
16.36362|72
16.72726|72
17.09089|72
17.45453|72
17.81816|72
18.1818|72
18.54544|72
18.90907|72
19.27271|72
19.63634|72
19.99998|72
20.36362|72
20.72725|72
21.09089|72
21.45452|72
21.81816|72
22.1818|72
22.54543|72
22.90907|72
23.2727|72
23.63634|72
23.99998|72
24.36361|72
24.72725|72
25.09088|72
25.45452|72
25.81816|72
26.18179|72
26.54543|72
26.90906|72
27.2727|72
27.63634|72
27.99997|72
28.36361|72
28.72724|72
29.09088|72
29.45452|72
29.81815|72
30.18179|72
30.54542|72
30.90906|72
31.2727|72
31.63633|72
31.99997|72
32.36361|72
32.72724|72
33.09088|72
33.45451|72
33.81815|72
34.18179|72
34.54542|72
34.90906|72
35.27269|72
35.63633|72
35.99997|72
36.3636|72
36.72724|72
37.09087|72
37.45451|72
37.81815|72
38.18178|72
38.54542|72
38.90905|72
39.27269|72
39.63633|72
39.99996|72
40.3636|72
40.72723|72
41.09087|72
41.4545|72
41.81814|72
42.18177|72
42.54541|72
42.90905|72
43.27268|72
43.63632|72
43.99995|72
44.36359|72
44.72723|72
45.09086|72
45.4545|72
45.81813|72
46.18177|72
46.54541|72
46.90904|72
47.27268|72
47.63631|72
47.99995|72
48.36359|72
48.72722|72
49.09086|72
49.45449|72
49.81813|72
50.18177|72
50.5454|72
50.90904|72
51.27267|72
51.63631|72
51.99995|72
52.36358|72
52.72722|72
53.09085|72
53.45449|72
53.81813|72
54.18176|72
54.5454|72
54.90903|72
55.27267|72
55.63631|72
55.99994|72
56.36358|72
56.72721|72
57.09085|72
57.45449|72
57.81812|72
58.18176|72
58.54539|72
58.90903|72
59.27267|72
59.6363|72
59.99994|72
60.36357|72
60.72721|72
61.09085|72
61.45448|72
61.81812|72
62.18176|72
62.54539|72
62.90903|72
63.27266|72
63.6363|72
63.99994|72
64.36357|72
64.72721|72
65.09084|72
65.45448|72
65.81812|72
66.18176|72
66.54539|72
66.90903|72
67.27266|72
67.6363|72
67.99993|72
68.36357|72
68.7272|72
69.09084|72
69.45448|72
69.81812|72
70.18175|72
70.54539|72
70.90902|72
71.27266|72
71.63629|72
71.99993|72
72.36356|72
72.7272|72
73.09084|72
73.45448|72
73.81811|72
74.18175|72
74.54538|72
74.90902|72
75.27265|72
75.63629|72
75.99992|72
76.36356|72
76.7272|72
77.09084|72
77.45447|72
77.81811|72
78.18174|72
78.54538|72
78.90901|72
79.27265|72
79.63628|72
79.99992|72
80.36356|72
80.7272|72
81.09083|72
81.45447|72
81.8181|72
82.18174|72
82.54537|72
82.909|72
83.27264|72
83.63628|72
83.99992|72
84.36355|72
84.72719|72
85.09082|72
85.45446|72
85.81809|72
86.18173|72
86.54536|72
86.909|72
87.27264|72
87.63628|72
87.99991|72
88.36355|72
88.72718|72
89.09082|72
89.45445|72
89.81809|72
90.18172|72
90.54536|72
90.909|72
91.27264|72
91.63627|72
91.99991|72
92.36354|72
92.72718|72
93.09081|72
93.45445|72
93.81808|72
94.18172|72
94.54536|72
94.909|72
95.27263|72
95.63627|72
95.9999|72
96.36354|72
96.72717|72
97.09081|72
97.45444|72
97.81808|72
98.18172|72
98.54536|72
98.90899|72
99.27263|72
99.63626|72
99.9999|72
100.3635|72
100.7272|72
101.0908|72
101.4544|72
101.8181|72
102.1817|72
102.5453|72
102.909|72
103.2726|72
103.6363|72
103.9999|72
104.3635|72
104.7272|72
105.0908|72
105.4544|72
105.8181|72
106.1817|72
106.5453|72
106.909|72
107.2726|72
107.6363|72
107.9999|72
108.3635|72
108.7272|72
109.0908|72
109.4544|72
109.8181|72
110.1817|72
110.5453|72
110.909|72
111.2726|72
111.6363|72
111.9999|72
112.3635|72
112.7272|72
113.0908|72
113.4544|72
113.8181|72
114.1817|72
114.5453|72
114.909|72
115.2726|72
115.6362|72
115.9999|72
116.3635|72
116.7272|72
117.0908|72
117.4544|72
117.8181|72
118.1817|72
118.5453|72
118.909|72
119.2726|72
119.6362|72
119.9999|72
120.3635|72
120.7271|72
121.0908|72
121.4544|72
121.8181|72
122.1817|72
122.5453|72
122.909|72
123.2726|72
123.6362|72
123.9999|72
124.3635|72
124.7271|72
125.0908|72
125.4544|72
125.8181|72
126.1817|72
126.5453|72
126.909|72
127.2726|72
127.6362|72
127.9999|72
128.3635|72
128.7271|72
129.0908|72
129.4544|72
129.8181|72
130.1817|72
130.5453|72
130.909|72
131.2726|72
131.6362|72
131.9999|72
132.3635|72
132.7271|72
133.0908|72
133.4544|72
133.8181|72
134.1817|72
134.5453|72
134.909|72
135.2726|72
135.6362|72
135.9999|72
136.3635|72
136.7271|72
137.0908|72
137.4544|72
137.818|72
138.1817|72
138.5453|72
138.909|72
139.2726|72
139.6362|72
139.9999|72
140.3635|72
140.7271|72
141.0908|72
141.4544|72
141.818|72
142.1817|72
142.5453|72
