0|36
0.428571|36
0.857142|36
1.285713|36
1.714284|36
2.142855|36
2.571426|36
2.999997|36
3.428568|36
3.857139|36
4.28571|36
4.714281|36
5.142852|36
5.571423|36
5.999994|36
6.428565|36
6.857136|36
7.285707|36
7.714278|36
8.142849|36
8.57142|36
8.999991|36
9.428562|36
9.857133|36
10.2857|36
10.71428|36
11.14285|36
11.57142|36
11.99999|36
12.42856|36
12.85713|36
13.2857|36
13.71427|36
14.14284|36
14.57141|36
14.99998|36
15.42856|36
15.85713|36
16.2857|36
16.71427|36
17.14284|36
17.57141|36
17.99998|36
18.42855|36
18.85712|36
19.28569|36
19.71427|36
20.14284|36
20.57141|36
20.99998|36
21.42855|36
21.85712|36
22.28569|36
22.71426|36
23.14283|36
23.57141|36
23.99998|36
24.42855|36
24.85712|36
25.28569|36
25.71426|36
26.14283|36
26.5714|36
26.99997|36
27.42854|36
27.85711|36
28.28569|36
28.71426|36
29.14283|36
29.5714|36
29.99997|36
30.42854|36
30.85711|36
31.28568|36
31.71425|36
32.14283|36
32.5714|36
32.99997|36
33.42854|36
33.85711|36
34.28568|36
34.71425|36
35.14282|36
35.57139|36
35.99997|36
36.42854|36
36.85711|36
37.28568|36
37.71425|36
38.14282|36
38.57139|36
38.99996|36
39.42853|36
39.8571|36
40.28568|36
40.71424|36
41.14281|36
41.57139|36
41.99996|36
42.42853|36
42.8571|36
43.28567|36
43.71424|36
44.14281|36
44.57138|36
44.99995|36
45.42853|36
45.8571|36
46.28567|36
46.71424|36
47.14281|36
47.57138|36
47.99995|36
48.42852|36
48.85709|36
49.28566|36
49.71424|36
50.14281|36
50.57138|36
50.99995|36
51.42852|36
51.85709|36
52.28566|36
52.71423|36
53.1428|36
53.57138|36
53.99995|36
54.42852|36
54.85709|36
55.28566|36
55.71423|36
56.1428|36
56.57137|36
56.99994|36
57.42851|36
57.85709|36
58.28566|36
58.71471|36
59.14549|36
59.57807|36
60.01247|36
60.44871|36
60.88679|36
61.32674|36
61.76857|36
62.2123|36
62.65793|36
63.1055|36
63.55503|36
64.00651|36
64.45997|36
64.91544|36
65.37344|36
65.84764|36
66.34572|36
66.87018|36
67.424|36
68.01064|36
68.63424|36
69.29982|36
70.01337|36
70.7541|36
71.49485|36
72.23559|36
72.97633|36
73.4049|36
73.83347|36
74.26204|36
74.69061|36
75.11918|36
75.54775|36
75.97633|36
76.40489|36
76.83347|36
77.26204|36
77.69061|36
78.11918|36
78.54775|36
78.97632|36
79.40489|36
79.83347|36
80.26203|36
80.69061|36
81.11918|36
81.54774|36
81.97632|36
82.40488|36
82.83346|36
83.26203|36
83.6906|36
84.11917|36
84.54774|36
84.97631|36
85.40488|36
85.83346|36
86.26202|36
86.6906|36
87.11917|36
87.54774|36
87.97631|36
88.40488|36
88.83345|36
89.26202|36
89.6906|36
90.11916|36
90.54774|36
90.97631|36
91.40488|36
91.83345|36
92.26202|36
92.69059|36
93.11916|36
93.54774|36
93.9763|36
94.40488|36
94.83345|36
