3.428568|62
3.642853|57
3.749996|62
3.964282|57
4.071424|62
4.714281|60
4.928566|57
5.142852|62
5.357138|57
5.46428|62
5.678566|57
5.785708|62
6.428565|60
6.64285|57
6.857136|62
7.071422|57
7.178564|62
7.39285|57
7.499992|62
8.142849|60
8.357135|57
8.57142|60
10.2857|62
10.49999|57
10.60713|62
10.82142|57
10.92856|62
11.57142|60
11.7857|57
11.99999|62
12.21427|57
12.32142|62
12.5357|57
12.64284|62
13.2857|60
13.49999|57
13.71427|62
13.92856|57
14.0357|62
14.24999|57
14.35713|62
14.99998|60
15.21427|57
15.42856|60
17.14566|55
18.87244|54
20.54638|52
24.00279|55
25.72958|54
27.40352|52
30.85711|62
31.0714|57
31.17854|62
31.39283|57
31.49997|62
32.14283|60
32.35711|57
32.5714|62
32.78568|57
32.89283|62
33.10711|57
33.21425|62
33.85711|60
34.0714|57
34.28568|62
34.49997|57
34.60711|62
34.82139|57
34.92854|62
35.57139|60
35.78568|57
35.99997|60
37.71425|62
37.92853|57
38.03568|62
38.24996|57
38.35711|62
38.99996|60
39.21424|57
39.42853|62
39.64282|57
39.74996|62
39.96424|57
40.07139|62
40.71424|60
40.92853|57
41.14281|62
41.3571|57
41.46424|62
41.67853|57
41.78567|62
42.42853|60
42.64281|57
42.8571|60
44.5742|55
46.30099|54
47.97493|52
51.43134|55
53.15812|54
54.83206|52
58.28566|55
58.49999|55
58.71471|55
58.92987|55
59.14549|55
59.36155|55
59.57807|55
59.79504|55
60.01247|54
60.23036|54
60.44871|54
60.66752|54
60.88679|54
61.10653|54
61.32674|54
61.54742|54
61.76857|52
61.99019|52
62.2123|52
62.43488|52
62.65793|52
62.88147|52
63.1055|52
63.33002|52
63.55503|52
63.78052|52
64.00651|52
64.23298|52
64.45997|52
64.68745|52
64.91544|52
65.14392|52
65.37344|55
65.60771|55
65.84764|55
66.09354|55
66.34572|55
66.60447|55
66.87018|55
67.14322|55
67.424|54
67.71298|54
68.01064|54
68.31753|54
68.63424|54
68.96143|54
69.29982|54
69.65017|54
70.01337|52
72.97633|50
73.17917|53
73.39421|55
73.62641|57
73.83916|60
74.04469|57
74.25916|62
74.47136|60
74.68851|57
74.90699|56
75.12356|55
75.33461|54
75.54354|53
75.76299|50
75.98852|48
76.18639|49
76.40489|50
76.61918|53
76.83347|55
77.04775|57
77.26204|60
77.47632|57
77.69061|62
77.90489|60
78.11918|57
78.33347|56
78.54775|55
78.76203|54
78.97632|53
79.19061|54
79.40489|55
79.61918|56
79.85403|50
80.14602|53
80.46965|55
80.81764|57
81.12506|60
81.33137|62
81.55458|65
81.87478|62
82.16906|67
82.51764|65
82.83173|62
83.04774|61
83.26203|62
83.6906|57
84.11917|60
84.54774|55
84.97631|57
85.40488|49
85.83346|50
86.15488|48
86.26202|45
86.47631|48
86.6906|62
86.90488|57
87.01202|62
87.22631|57
87.33346|62
87.97631|60
88.1906|57
88.40488|62
88.61917|57
88.72631|62
88.9406|57
89.04774|62
89.6906|60
89.90488|57
90.11916|62
90.33345|57
90.4406|62
90.65488|57
90.76202|62
91.40488|60
91.61916|57
91.83345|60
93.54774|62
